																		
		SY AURORA																
																		
YEAR	MONTH	DAY	HOUR	LAT	N/S	LONG	E/W	BAROMETER	THERMOMETER	THERMOMETER	WIND	FORCE	MIN	REMARKS				
									ATTACHED	BRIDGE			TEMP					
1915	9	9	1200					28.952	38.0	6.0	E	7	4.0	In pack				
1915	9	9	1600					29.101	29.0	5.0	SE	3						
1915	9	9	2000					29.162	23.0	2.0	E	3						
1915	9	9	2400						19.0	-2.0	NNW	5						
1915	9	10	400					29.129	21.0	-4.0	NNW	5						
1915	9	10	800					29.159	17.0	-6.0	WNW	4						
1915	9	10	1200					29.191	22.0	-3.0	WNW	5	-6.0	In pack				
1915	9	10	1600					29.289	37.0	-3.0	WNW	5						
1915	9	10	2000					29.370	37.0	-10.0	WNW	5						
1915	9	10	2400					29.386	12.0	-14.0	NW	6						
1915	9	11	400					29.371	9.0	-16.0	WNW	6						
1915	9	11	800					29.326	17.0	-9.0	NW	6						
1915	9	11	1200					29.326	34.0	-3.0	NW	6	-16.0	In pack				
1915	9	11	1600					29.288	23.0	0.0	WNW	6		"Strong breeze, hazy"				
1915	9	11	2000						14.0	-2.0	WNW	7		"Moderate gale, hazy, light drift"				
1915	9	11	2400					29.286	12.0	0.0	WNW	7						
1915	9	12	400					29.333	12.0	2.0	WNW	6						
1915	9	12	800					29.411	21.0	6.0	W	5						
1915	9	12	1200					29.469	36.0	9.0	W	3	-2.0	In pack				
1915	9	12	1600					29.437	44.0	7.0	W	2						
1915	9	12	2000					29.360	32.0	8.0	E	2						
1915	9	12	2400					29.322	30.0	4.0	E	5						
