		S Y AURORA												
														
YEAR	MONTH	DAY	HOUR	LATITUDE	LATITUDE		LONGITUDE	LONGITUDE		WIND	THERMOMETER	THERMOMETER	BAROMETER	REMARKS
				ACC	OBS	N/S	ACC	OBS	E/W		INTERNAL?	NOON MIN		
1914	12	19	1200	42.37	42.36	S	148.22	148.44	E	SE	62.0		30.090	
1914	12	19	1300							SE				
1914	12	19	1400							SE				
1914	12	19	1500							SE				
1914	12	19	1600							SE	64.0		29.860	
1914	12	19	1700							S				
1914	12	19	1800							S				
1914	12	19	1900							S				
1914	12	19	2000							S	67.0		29.950	
1914	12	19	2100							S				
1914	12	19	2200							S				
1914	12	19	2300							S				
1914	12	19	2400							S	68.0		30.160	
1914	12	20	100							S				
1914	12	20	200							SW				
1914	12	20	300							SW				
1914	12	20	400							SW	67.0		29.930	
1914	12	20	500							Var				
1914	12	20	600							Var				Passed Iron Pot Lt.
1914	12	20	700							Var				
1914	12	20	800							Var	69.0		30.200	
1914	12	20	900							Var				
1914	12	20	1000							Var				
1914	12	20	1100							Var				
1914	12	20	1200							Var				
1914	12	20	1300											
1914	12	20	1400											
1914	12	20	1500											
1914	12	20	1600							S				
1914	12	20	1700							S				
1914	12	20	1800							S				
1914	12	20	1900							S				
1914	12	20	2000							S				
1914	12	20	2100							S				
1914	12	20	2200							S				
1914	12	20	2300							S				
1914	12	20	2400							Var				
1914	12	21	100											"Sandy Bay, Hobart"
1914	12	21	200											
1914	12	21	300											
1914	12	21	400											
1914	12	21	500											
1914	12	21	600											
1914	12	21	700											
1914	12	21	800											
1914	12	21	900											
1914	12	21	1000											
1914	12	21	1100											
1914	12	21	1200											"Sandy Bay, Hobart"
1914	12	21	1300											
1914	12	21	1400											
1914	12	21	1500											
1914	12	21	1600											
1914	12	21	1700											
1914	12	21	1800											
1914	12	21	1900											
1914	12	21	2000											
1914	12	21	2100											
1914	12	21	2200											
1914	12	21	2300											
1914	12	21	2400											"Sandy Bay, Hobart"
1914	12	22	100											
1914	12	22	200											
1914	12	22	300											
1914	12	22	400											
1914	12	22	500											
1914	12	22	600											
1914	12	22	700											
1914	12	22	800											
1914	12	22	900											
1914	12	22	1000											
1914	12	22	1100											
1914	12	22	1200											"Sandy Bay, Hobart"
1914	12	22	1300											
1914	12	22	1400											
1914	12	22	1500											
1914	12	22	1600											
1914	12	22	1700											
1914	12	22	1800											
1914	12	22	1900											
1914	12	22	2000											
1914	12	22	2100											
1914	12	22	2200											
1914	12	22	2300											
1914	12	22	2400											"Sandy Bay, Hobart"
1914	12	23	100											
1914	12	23	200											
1914	12	23	300											
1914	12	23	400											
1914	12	23	500											
1914	12	23	600											
1914	12	23	700											
1914	12	23	800											
1914	12	23	900											
1914	12	23	1000											
1914	12	23	1100											
1914	12	23	1200											"Sandy Bay, Hobart"
1914	12	23	1300											
1914	12	23	1400											
1914	12	23	1500											
1914	12	23	1600											
1914	12	23	1700											
1914	12	23	1800											
1914	12	23	1900											
1914	12	23	2000											
1914	12	23	2100											
1914	12	23	2200											
1914	12	23	2300											
1914	12	23	2400											"Sandy Bay, Hobart"
1914	12	24	100											
1914	12	24	200											
1914	12	24	300											
1914	12	24	400											
1914	12	24	500											
1914	12	24	600											
1914	12	24	700											
1914	12	24	800											
1914	12	24	900											
1914	12	24	1000											
1914	12	24	1100											
1914	12	24	1200											"Sandy Bay, Hobart"
1914	12	24	1300											
1914	12	24	1400											
1914	12	24	1500											
1914	12	24	1600											
1914	12	24	1700											
1914	12	24	1800											
1914	12	24	1900											
1914	12	24	2000											
1914	12	24	2100											
1914	12	24	2200							E				
1914	12	24	2300											
1914	12	24	2400							ENE	58.0		30.070	
1914	12	25	100											
1914	12	25	200											
1914	12	25	300											
1914	12	25	400							ENE	57.0		30.120	
1914	12	25	500							ENE				
1914	12	25	600							ENE				
1914	12	25	700							ENE				
1914	12	25	800							ENE	56.5		30.030	
1914	12	25	900							ENE				
1914	12	25	1000							ENE				
1914	12	25	1100							E				
1914	12	25	1200	45.03.30	45.13	S	147.37	147.31	E	E	61.5		30.050	
1914	12	25	1300							E by S				
1914	12	25	1400							E by S				
1914	12	25	1500							E by S				
1914	12	25	1600							E by S	58.0		29.920	
1914	12	25	1700							E by S				
1914	12	25	1800							E by S	58.0		30.000	
1914	12	25	1900							E by S				
1914	12	25	2000							E by S	58.0		30.010	
1914	12	25	2100							E by S				
1914	12	25	2200							E by S				
1914	12	25	2300							E				
1914	12	25	2400							E	62.0		30.040	
1914	12	26	100							ESE				
1914	12	26	200							ESE				
1914	12	26	300							ESE				
1914	12	26	400							ESE	64.0		29.970	
1914	12	26	500							ESE				
1914	12	26	600							SE by E				
1914	12	26	700							SE by E				
1914	12	26	800							SE by E	63.0		30.070	
1914	12	26	900							SE by E				
1914	12	26	1000							SE by E				
1914	12	26	1100							SE by E				
1914	12	26	1200	47.37	47.27	S	147.52	148.02	E	SE by E	66.0		30.020	
1914	12	26	1300											
1914	12	26	1400											
1914	12	26	1500											
1914	12	26	1600							ESE	67.0		30.070	
1914	12	26	1700							ESE				
1914	12	26	1800							ESE	66.0		30.070	
1914	12	26	1900							ESE				
1914	12	26	2000							ESE				
1914	12	26	2100							ESE				
1914	12	26	2200							E by S				
1914	12	26	2300							E by S				
1914	12	26	2400							E	61.0		30.070	
1914	12	27	100							E by N				
1914	12	27	200							E by N				
1914	12	27	300							E by N				
1914	12	27	400							E by N	56.0		30.080	
1914	12	27	500							E by N				
1914	12	27	600							E by N				
1914	12	27	700							E				
1914	12	27	800							E	56.0		30.100	
1914	12	27	900							E				
1914	12	27	1000							E				
1914	12	27	1100							E				
1914	12	27	1200	49.18	49.28	S	150.22	149.59	E	E	52.0		30.090	
1914	12	27	1300							NE by E				
1914	12	27	1400							NE by E				
1914	12	27	1500							NE by E				
1914	12	27	1600							NE by E	56.0		30.150	
1914	12	27	1700							NE by E				
1914	12	27	1800							NE by E				
1914	12	27	1900							NE by E				
1914	12	27	2000							NE by E	60.0		30.170	
1914	12	27	2100							NE by E				
1914	12	27	2200							NE by E				
1914	12	27	2300							NNE				
1914	12	27	2400							NNE	53.0		30.190	
1914	12	28	100							NExN				
1914	12	28	200							NExN				
1914	12	28	300							NExN				
1914	12	28	400							NExN	52.0		30.090	
1914	12	28	500							NExN				
1914	12	28	600							N				
1914	12	28	700							N				
1914	12	28	800							N	54.0		30.130	
1914	12	28	900							N				
1914	12	28	1000							N			30.148	
1914	12	28	1100							N				
1914	12	28	1200	51.2.3	51.24	S	153.07	153.28	E	N	58.0		30.050	
1914	12	28	1300							NW by N				
1914	12	28	1400							NW by N				
1914	12	28	1500							NW by N				
1914	12	28	1600							NW	59.0		30.070	
1914	12	28	1700							NW				
1914	12	28	1800							NW				
1914	12	28	1900							NW				
1914	12	28	2000							NW	57.0		29.990	
1914	12	28	2100							NW				
1914	12	28	2200							NW				
1914	12	28	2300							NW				
1914	12	28	2400							NW	52.0		29.830	
1914	12	29	100							NW by N				
1914	12	29	200							NW by N				
1914	12	29	300							NW by N				
1914	12	29	400							NW by N	48.0		29.760	
1914	12	29	500							NW by N				
1914	12	29	600							NW by N				
1914	12	29	700							NW by N				
1914	12	29	800							NExN	48.0		29.590	
1914	12	29	900							NExN				
1914	12	29	1000							NNW				
1914	12	29	1100							NNW				
1914	12	29	1200	53.23	53.23	S	156.57	156.48	E	NNW	49.0			
1914	12	29	1300							NNW				
1914	12	29	1400							NNW				
1914	12	29	1500							NNW				
1914	12	29	1600							NNW	57.0		29.740	
1914	12	29	1700							NW				
1914	12	29	1800							W				
1914	12	29	1900							W				
1914	12	29	2000							WxS	59.0		29.550	
1914	12	29	2100											
1914	12	29	2200											
1914	12	29	2300											
1914	12	29	2400											
1914	12	30	100							W				
1914	12	30	200							W				
1914	12	30	300							W				
1914	12	30	400							W	56.0		29.670	
1914	12	30	500											
1914	12	30	600											
1914	12	30	700											
1914	12	30	800											
1914	12	30	900											
1914	12	30	1000											
1914	12	30	1100											
1914	12	30	1200											"NE Bay, Macquarie Island"
1914	12	30	1300											
1914	12	30	1400											
1914	12	30	1500											
1914	12	30	1600								61.0		29.880	
1914	12	30	1700											
1914	12	30	1800											
1914	12	30	1900											
1914	12	30	2000											
1914	12	30	2100											
1914	12	30	2200											
1914	12	30	2300											
1914	12	30	2400											
1914	12	31	100											
1914	12	31	200											
1914	12	31	300											
1914	12	31	400											
1914	12	31	500							NW				
1914	12	31	600							NW				
1914	12	31	700							NW				
1914	12	31	800							NW	60.0		29.970	
1914	12	31	900											
1914	12	31	1000											
1914	12	31	1100											
1914	12	31	1200		55.38	S		159.05	E		53.5		29.790	
1914	12	31	1300											
1914	12	31	1400											
1914	12	31	1500											
1914	12	31	1600											
1914	12	31	1700											
1914	12	31	1800											
1914	12	31	1900											
1914	12	31	2000											
1914	12	31	2100											
1914	12	31	2200											
1914	12	31	2300											
1914	12	31	2400							NNW				
1915	1	1	100							NWxW				
1915	1	1	200							NWxW				
1915	1	1	300							NWxW				
1915	1	1	400							NWxW	54.0		29.900	
1915	1	1	500							NWxW				
1915	1	1	600							NxW				
1915	1	1	700							NxW				
1915	1	1	800							NxW	48.0		29.990	
1915	1	1	900							NW				
1915	1	1	1000							NW				
1915	1	1	1100							NW				
1915	1	1	1200	56.54.30	56.48	S	162.35	162.42	E	NW	57.0		29.780	
1915	1	1	1300							NW				
1915	1	1	1400							NW				
1915	1	1	1500							NW				
1915	1	1	1600							NW	55.5		29.770	
1915	1	1	1700							NW				
1915	1	1	1800							NW				
1915	1	1	1900							NW				
1915	1	1	2000							NW	54.0		29.720	
1915	1	1	2100							NWxW				
1915	1	1	2200							NWxW				
1915	1	1	2300							NWxW				
1915	1	1	2400							NWxW	53.4		29.570	
1915	1	2	100											
1915	1	2	200											
1915	1	2	300											
1915	1	2	400							WSW	50.0		29.700	
1915	1	2	500											
1915	1	2	600							W				
1915	1	2	700							W				
1915	1	2	800							WNW	51.0		29.490	
1915	1	2	900											
1915	1	2	1000											
1915	1	2	1100											
1915	1	2	1200	59.08	59.14	S	166.15	166.05	E	WSW	54.0		29.560	
1915	1	2	1300							WSW				
1915	1	2	1400							WSW				
1915	1	2	1500							WSW				
1915	1	2	1600							WSW	52.0		29.470	
1915	1	2	1700							WSW				
1915	1	2	1800							WSW				
1915	1	2	1900							SWxW				
1915	1	2	2000							SWxW	50.0		29.470	
1915	1	2	2100							SWxW				
1915	1	2	2200							SWxW				
1915	1	2	2300							SWxW				
1915	1	2	2400							SWxW	47.0		29.500	
1915	1	3	100							SWxW				
1915	1	3	200							SWxW				
1915	1	3	300							SWxW				
1915	1	3	400							SWxW	45.0		29.450	
1915	1	3	500							SWxW				
1915	1	3	600							SWxW				
1915	1	3	700							SWxW				
1915	1	3	800							SWxW	46.0		29.450	
1915	1	3	900							SWxW				
1915	1	3	1000							SWxW				
1915	1	3	1100							SWxW				
1915	1	3	1200	61.42.30	61.34.30	S	149.31	169.45	E	SWxW	46.5		29.390	
1915	1	3	1300											
1915	1	3	1400											
1915	1	3	1500											
1915	1	3	1600							SW	46.0		29.490	
1915	1	3	1700							SW				
1915	1	3	1800							SW				
1915	1	3	1900							SW				
1915	1	3	2000							SW	44.0		29.400	
1915	1	3	2100							SW				
1915	1	3	2200							SW				
1915	1	3	2300							SW				
1915	1	3	2400							SW	44.0		29.300	
1915	1	4	100							SW				
1915	1	4	200							SW				
1915	1	4	300							SW				
1915	1	4	400							SW	39.0		29.370	
1915	1	4	500							SW				
1915	1	4	600							SW				
1915	1	4	700							SW				
1915	1	4	800							SW	40.0		29.280	
1915	1	4	900							SW				
1915	1	4	1000							SW				1.30 Passed through belt of pack ice
1915	1	4	1100							SW				Passed numerous bergs
1915	1	4	1200	64.19	64.17.30	S	171.49	171.48	E	SW	45.0		29.380	
1915	1	4	1300							SWxS				
1915	1	4	1400							SWxS				
1915	1	4	1500							SWxS				
1915	1	4	1600							SWxS	45.0		29.400	
1915	1	4	1700							SWxS				
1915	1	4	1800							SWxS				
1915	1	4	1900							SWxS				
1915	1	4	2000							SWxS	45.0		29.520	
1915	1	4	2100							WSW				
1915	1	4	2200							SW				
1915	1	4	2300							WSW				
1915	1	4	2400							WSW	43.0		29.580	
1915	1	5	100							NW				
1915	1	5	200							NW				
1915	1	5	300							NWxN				
1915	1	5	400							NWxN	43.0		29.220	
1915	1	5	500							NWxN				
1915	1	5	600							WNW				
1915	1	5	700							WNW				
1915	1	5	800							WNW	43.0		29.120	
1915	1	5	900							WNW				
1915	1	5	1000							NW				
1915	1	5	1100							NW				
1915	1	5	1200	66.58	66.42	S	175.49	174.53	E	NW	45.0		28.920	
1915	1	5	1300							NW				
1915	1	5	1400							W				
1915	1	5	1500							W				
1915	1	5	1600							W	44.0		28.900	
1915	1	5	1700											
1915	1	5	1800											
1915	1	5	1900											
1915	1	5	2000							WSW	56.0		29.060	
1915	1	5	2100							WSW				
1915	1	5	2200							SW				
1915	1	5	2300							SW				
1915	1	5	2400							SW	55.0		29.030	
1915	1	6	100							SW				
1915	1	6	200							SW				
1915	1	6	300							SW				
1915	1	6	400							SW	47.0		29.120	
1915	1	6	500							SW				
1915	1	6	600							SW				
1915	1	6	700							SW				
1915	1	6	800							SW	47.0		29.110	
1915	1	6	900							WSW				
1915	1	6	1000							WSW				
1915	1	6	1100							WSW				
1915	1	6	1200	69.11	69.1	S	176.13.30	176.12	E	W	47.0		29.120	
1915	1	6	1300							W				
1915	1	6	1400							W				
1915	1	6	1500							W				
1915	1	6	1600							W	54.0		29.140	
1915	1	6	1700							W				
1915	1	6	1800							W				
1915	1	6	1900							W				
1915	1	6	2000							W	57.0		29.170	
1915	1	6	2100							W				
1915	1	6	2200							W				
1915	1	6	2300							W				
1915	1	6	2400							W	57.0		29.280	
1915	1	7	100							WxS				
1915	1	7	200							WxS				
1915	1	7	300							WxS				
1915	1	7	400							WxS	57.0		29.190	
1915	1	7	500							WxS				
1915	1	7	600							WxS				
1915	1	7	700							WxS				
1915	1	7	800							WxS	54.0		29.220	
1915	1	7	900							WSW				
1915	1	7	1000							SW				
1915	1	7	1100							SW				
1915	1	7	1200	71.56.42	71.45	S	174.22	172.48	E	SW	60.0		29.150	
1915	1	7	1300							SW				
1915	1	7	1400							WSW				
1915	1	7	1500							WSW				
1915	1	7	1600							WSW	61.0		29.220	
1915	1	7	1700							WSW				
1915	1	7	1800							SWxW				
1915	1	7	1900							SWxW				
1915	1	7	2000							SWxW	61.0		29.240	
1915	1	7	2100							SW				
1915	1	7	2200							SW				
1915	1	7	2300							SW				
1915	1	7	2400							SSW	60.0		29.140	
1915	1	8	100							WSW				
1915	1	8	200							SSW				
1915	1	8	300							SSW				
1915	1	8	400							SSW	60.0		29.180	
1915	1	8	500							SSW				
1915	1	8	600							SSW				
1915	1	8	700							SSW				
1915	1	8	800							SSW	62.0		29.140	
1915	1	8	900											
1915	1	8	1000											
1915	1	8	1100											
1915	1	8	1200	74.27	74.21	S	172	173.06	E					
1915	1	8	1300							SXW				
1915	1	8	1400							SXW				
1915	1	8	1500							SXW				
1915	1	8	1600							SXW	63.5		29.000	
1915	1	8	1700							SXW				
1915	1	8	1800							SXW				
1915	1	8	1900							SXW				
1915	1	8	2000							SXW	63.0		29.100	
1915	1	8	2100							SXW				
1915	1	8	2200							SXW				
1915	1	8	2300							SXW				
1915	1	8	2400							SXW	62.0		29.120	
1915	1	9	100							SXW				
1915	1	9	200							SXW				
1915	1	9	300							SXW				
1915	1	9	400							SXW	61.0		29.070	
1915	1	9	500							SXW				
1915	1	9	600							SE				
1915	1	9	700							SSE				
1915	1	9	800							SSE	60.0		29.140	
1915	1	9	900							SSE				
1915	1	9	1000							SE				
1915	1	9	1100							SE				
1915	1	9	1200		76.53	S		169.4	E	SE	59.0		29.090	
1915	1	9	1300							SE				
1915	1	9	1400							SE				
1915	1	9	1500							SE				
1915	1	9	1600							SE	58.0		29.140	
1915	1	9	1700							SE				
1915	1	9	1800							SE				
1915	1	9	1900							SE				
1915	1	9	2000							SE				
1915	1	9	2100							SE				
1915	1	9	2200							W				
1915	1	9	2300							W				
1915	1	9	2400							W	57.0		29.100	
1915	1	10	100							SE				Ship held up by heavy pack ice
1915	1	10	200							SE				2.10 Ship anchored to ice pack
1915	1	10	300							SE				
1915	1	10	400							SE				
1915	1	10	500							SE				
1915	1	10	600							SE				
1915	1	10	700							SE				
1915	1	10	800							SE	61.5		29.110	
1915	1	10	900							SE				
1915	1	10	1000							SE				
1915	1	10	1100							SE				
1915	1	10	1200							SE	61.0		29.180	
1915	1	10	1300											
1915	1	10	1400											
1915	1	10	1500											
1915	1	10	1600								60.0		29.200	
1915	1	10	1700											
1915	1	10	1800											
1915	1	10	1900											
1915	1	10	2000								57.0		29.160	
1915	1	10	2100											
1915	1	10	2200							Calm				Ship held in pack
1915	1	10	2300											
1915	1	10	2400								55.0		29.250	
1915	1	11	100							N				
1915	1	11	200							N				
1915	1	11	300							N				
1915	1	11	400							N	52.0		29.170	
1915	1	11	500							N				
1915	1	11	600							N				
1915	1	11	700							N				
1915	1	11	800							N	50.0		29.180	
1915	1	11	900							N				
1915	1	11	1000							NW				
1915	1	11	1100							NW				
1915	1	11	1200							NW	49.0		29.250	
1915	1	11	1300							NW				
1915	1	11	1400							NW				
1915	1	11	1500							NW				
1915	1	11	1600							NNW	50.0		29.350	
1915	1	11	1700							NNW				
1915	1	11	1800							NNW				
1915	1	11	1900							NNW				7.55 Ship clear of ice going full ahead
1915	1	11	2000							NNW				
1915	1	11	2100							NW				Steamed along edge of pack to Beaufort
1915	1	11	2200							NW				Steamed north from Beaufort along edge of pack ice
1915	1	11	2300							NW				
1915	1	11	2400							NW	52.0		29.300	
1915	1	12	100							Var				
1915	1	12	200							Var				
1915	1	12	300							Var				
1915	1	12	400							Var	52.0		29.370	
1915	1	12	500							Var				
1915	1	12	600							Var				
1915	1	12	700							Var				
1915	1	12	800							Var				
1915	1	12	900							Var				
1915	1	12	1000							E				
1915	1	12	1100							E				
1915	1	12	1200							E	54.0		29.390	
1915	1	12	1300											
1915	1	12	1400											Proceeded into open water north of pack
1915	1	12	1500											
1915	1	12	1600								52.0		29.420	
1915	1	12	1700											
1915	1	12	1800											Entered pack. Made fast to flow.
1915	1	12	1900											
1915	1	12	2000								53.0		29.340	
1915	1	12	2100											
1915	1	12	2200											
1915	1	12	2300											
1915	1	12	2400								53.0		29.430	
1915	1	13	100							E				In pack ice off Beaufort Island
1915	1	13	200							E				
1915	1	13	300							E				
1915	1	13	400							E	53.0		29.580	
1915	1	13	500							E				
1915	1	13	600							ENE				
1915	1	13	700							ENE				
1915	1	13	800							ENE	47.0		29.420	
1915	1	13	900							ENE				
1915	1	13	1000							E by S				
1915	1	13	1100							E by S				
1915	1	13	1200							E by S	48.0		29.320	
1915	1	13	1300											
1915	1	13	1400											
1915	1	13	1500							ENE				
1915	1	13	1600							ENE	45.0		29.380	
1915	1	13	1700							ENE				
1915	1	13	1800							ENE				
1915	1	13	1900							ExN				Ship broke away from ice flow and got steam up. Proceeded towards C Royds?
1915	1	13	2000							ExN	53.0		29.380	
1915	1	13	2100							ExN				
1915	1	13	2200							E				
1915	1	13	2300							E				
1915	1	13	2400							E	55.0		29.300	Ship steaming to southward through loose pack ice
1915	1	14	100							E				Anchored vessel to ice flow
1915	1	14	200							E				
1915	1	14	300							W				
1915	1	14	400							W				
1915	1	14	500							SE				
1915	1	14	600							SE				
1915	1	14	700							SE				
1915	1	14	800							SE	55.0		29.250	
1915	1	14	900							SE				9.20 approx. Cast off from ice flow and manouvred through ice pack
1915	1	14	1000							SE				
1915	1	14	1100							SExS	55.0		29.290	
1915	1	14	1200											
1915	1	14	1300											
1915	1	14	1400											
1915	1	14	1500											Proceeded through pack to southward towards Cape Royds
1915	1	14	1600							ESE	52.0		29.280	
1915	1	14	1700							ESE				
1915	1	14	1800							ESE				
1915	1	14	1900							ESE				
1915	1	14	2000							ESE				
1915	1	14	2100							ESE				
1915	1	14	2200							ESE				
1915	1	14	2300							SExE				
1915	1	14	2400							SExE				
1915	1	15	100							SExE				"In pack ice off Cape Barne?, McMurdo Sound"
1915	1	15	200							SExE				
1915	1	15	300							SExE				
1915	1	15	400							SE	33.0		29.180	
1915	1	15	500							SE				
1915	1	15	600							SE				
1915	1	15	700							SExS				Off C Royds ship going to leeward
1915	1	15	800							SExS	34.0		29.250	
1915	1	15	900							SExS				
1915	1	15	1000							SSE				
1915	1	15	1100							SSE				
1915	1	15	1200							SSE	44.0		29.240	Ice pack breaking up and drifting out of Sound. Ship carried by pack to NW
1915	1	15	1300							SExS				
1915	1	15	1400							SExS				
1915	1	15	1500							SExS				
1915	1	15	1600							SExS	46.0		29.300	
1915	1	15	1700							SExS				
1915	1	15	1800							SExS				
1915	1	15	1900							SExE				
1915	1	15	2000							SExE	49.0		29.340	
1915	1	15	2100							SExE				
1915	1	15	2200							S				
1915	1	15	2300							S				
1915	1	15	2400							S	55.0		29.290	
1915	1	16	100							EbN				Resumed effort to get through ice pack.
1915	1	16	200							EbN				
1915	1	16	300							EbN				
1915	1	16	400							EbN	51.0		29.360	
1915	1	16	500							EbN				
1915	1	16	600							SE				Made fast to ice off Cape Evans Hut
1915	1	16	700							SE				
1915	1	16	800							SxE	51.0		29.290	
1915	1	16	900							SxE				
1915	1	16	1000							ExN				
1915	1	16	1100							ExN				
1915	1	16	1200							ExN	50.0		29.370	
1915	1	16	1300							SxE				
1915	1	16	1400							SxE				
1915	1	16	1500							SxE				
1915	1	16	1600							SxE	46.0		29.310	
1915	1	16	1700							SxE				
1915	1	16	1800							SxE				
1915	1	16	1900							SxE				
1915	1	16	2000							SxE	50.5		29.370	
1915	1	16	2100											
1915	1	16	2200											
1915	1	16	2300											
1915	1	16	2400											
1915	1	17	100											
1915	1	17	200											
1915	1	17	300											
1915	1	17	400											
1915	1	17	500											
1915	1	17	600											
1915	1	17	700											Ship struck bottom off Hut and stuck fast
1915	1	17	800											
1915	1	17	900											
1915	1	17	1000											
1915	1	17	1100											
1915	1	17	1200											
1915	1	17	1300											
1915	1	17	1400											
1915	1	17	1500											
1915	1	17	1600											
1915	1	17	1700											
1915	1	17	1800							E	50.0		29.730	
1915	1	17	1900											
1915	1	17	2000											
1915	1	17	2100											Ship came off ground and got steam up.
1915	1	17	2200											
1915	1	17	2300											
1915	1	17	2400											
1915	1	18	100											
1915	1	18	200											
1915	1	18	300											
1915	1	18	400											
1915	1	18	500											
1915	1	18	600											
1915	1	18	700											7.15 Proceeded towards Hut Point
1915	1	18	800											
1915	1	18	900											8.45 Ship entered ice pack and made fast to ice flow
1915	1	18	1000											
1915	1	18	1100											10.40 Proceeded to open water for dredging purposed
1915	1	18	1200							SSE	48.5		29.910	12.10 Entered ice flow and made fast
1915	1	18	1300											
1915	1	18	1400											
1915	1	18	1500											
1915	1	18	1600											
1915	1	18	1700											
1915	1	18	1800							Calm			29.890	"Large bergs setting towards pack, in close proximity to ship from NE"
1915	1	18	1900											
1915	1	18	2000											
1915	1	18	2100											
1915	1	18	2200											
1915	1	18	2300											
1915	1	18	2400											
1915	1	19	100											In ice pack Hut Point
1915	1	19	200											
1915	1	19	300											
1915	1	19	400											
1915	1	19	500											
1915	1	19	600											
1915	1	19	700											
1915	1	19	800							NNW	41.0		29.710	
1915	1	19	900											
1915	1	19	1000											
1915	1	19	1100							NNW				
1915	1	19	1200								56.0		29.540	Shifted ship several times further into ice.
1915	1	19	1300											Ice found to be not too safe and party did not return
1915	1	19	1400											
1915	1	19	1500											
1915	1	19	1600											
1915	1	19	1700											
1915	1	19	1800											
1915	1	19	1900											
1915	1	19	2000											
1915	1	19	2100											
1915	1	19	2200											
1915	1	19	2300											
1915	1	19	2400											
1915	1	20	100											
1915	1	20	200											
1915	1	20	300											
1915	1	20	400											
1915	1	20	500											
1915	1	20	600											
1915	1	20	700											
1915	1	20	800							E	39.0		29.490	
1915	1	20	900							E				
1915	1	20	1000							E				
1915	1	20	1100							ESE				
1915	1	20	1200							ESE	39.0		29.450	
1915	1	20	1300											
1915	1	20	1400											
1915	1	20	1500											
1915	1	20	1600											
1915	1	20	1700											
1915	1	20	1800											Shifted ship
1915	1	20	1900											
1915	1	20	2000								52.0		29.470	
1915	1	20	2100											
1915	1	20	2200											9.55 Entered ice again and anchored
1915	1	20	2300											
1915	1	20	2400											
1915	1	21	100											
1915	1	21	200											
1915	1	21	300											
1915	1	21	400							Calm	39.0		29.450	
1915	1	21	500											
1915	1	21	600											
1915	1	21	700											
1915	1	21	800							NNW	37.0		29.370	
1915	1	21	900							NNW				
1915	1	21	1000							NNW				
1915	1	21	1100							NNW				
1915	1	21	1200							NNW	37.0		29.320	
1915	1	21	1300											
1915	1	21	1400											
1915	1	21	1500											
1915	1	21	1600								43.0		29.310	
1915	1	21	1700											
1915	1	21	1800											
1915	1	21	1900											
1915	1	21	2000											
1915	1	21	2100							SSE				9.15 Shifted to position near Tent Island
1915	1	21	2200							SSE				9.45 Made fast to pack
1915	1	21	2300							SSE				
1915	1	21	2400							SSE				
1915	1	22	100							SSE				
1915	1	22	200							SSE				
1915	1	22	300							SSE				
1915	1	22	400							SSE				
1915	1	22	500							SSE				
1915	1	22	600							SSE				
1915	1	22	700							SSE				
1915	1	22	800							SSE	45.0		29.270	
