	"VOYAGE AU POLE SUD ET DANS L'OCEANIE SUR LES CORVETTES L'ASTROLABE ET LA ZELEE, CAPT. M J DUMONT D'URVILLE"								

Pg. 2									

YEAR	MONTH	DAY	HOUR	LAT	LONG	BAR	SIMPIESOMETER	AIR	SEA
								TEMP	TEMP
1837	9	8	400						
			2400			772.6		17.6	19.1
		16	400			771.6		17.4	19.1
			800	24 46	90 37	771.1		17.4	19.4
			1200			771.6		19.6	19.9
			1600			770.6		19.6	19.5
			2000	24 45	90 13	770.4		18.7	19.7
			2400			769.9		18.0	19.6
		17	400			771.8		17.7	19.1
			800	24 46	91 02	769.0		17.2	19.5
			1200			769.5		19.9	
			1600			767.8		23.8	19.9
			2000	24 42	90 39	767.6		19.2	19.0
			2400			767.5		18.5	19.0
		18	400			767.4		18.0	19.0
			800	24 46	92 04	765.9		18.0	19.0
			1200			766.6		19.6	20.2
			1600			767.4		18.5	20.1
			2000	24 46	92 04	765.6		19.0	20.0
			2400			766.6		18.8	20.1
		19	400			766.7		18.4	19.7
			800	25 14	93 27	765.6		19.0	20.2
			1200			766.4		21.7	20.5
			1600			765.3		20.7	20.6
			2000	25 14	93 16	766.3		19.9	20.2
			2400			765.3		19.4	20.0
		20	400			763.7		18.5	19.8
			800	25 43	95 12	765.2		18.9	20.4
			1200			766.4		20.3	20.0
			1600			765.4		20.0	20.2
			2000	25 44	94 53	764.4		19.5	20.1
			2400			764.5		20.0	20.0
		21	400			764.4		20.2	20.0
			800	26 20	97 03	764.4		19.9	20.7
			1200			764.2		21.7	21.2
			1600			764.2		20.3	20.8
			2000	26 20	96 50	765.2		19.2	20.0
			2400			766.2		19.0	20.1
		22	400			764.9		19.3	20.4
			800	26 23	97 30	762.1		20.0	20.9
			1200			764.6		21.0	21.0
			1600			765.3		21.2	20.4
			2000	26 21	97 22	765.8		19.5	20.0
			2400			764.4		17.8	20.6
		23	400			765.4		18.0	19.9
			800	26 27	98 36	765.3		18.6	19.9
			1200			766.7		20.8	19.4
			1600			765.4		20.5	19.9
			2000	26 26	98 23	765.6		19.2	19.8
			2400			766.4		18.4	19.8
		24	400			764.4		18.0	19.7
			800	26 26	98 28	764.6		18.5	20.7
			1200			764.8		21.3	21.2
			1600			765.4		20.8	21.0
			2000	26 24	98 9	765.8		19.3	21.0
			2400			765.4		19.4	20.7
		25	400			765.4		19.1	20.3
			800	26 37	98 36	765.4		19.3	20.2
			1200			765.4		21.5	20.5
			1600			765.4		22.0	20.4
			2000	26 37	98 18	765.4		19.7	19.9
			2400			767.4		19.4	19.8
		26	400			763.4		19.3	19.7
			800	27 15	99 27	763.4		19.7	20.0
			1200			763.9		21.7	20.4
			1600			765.4		20.0	20.5
			2000	27 13	99 1	765.6		20.3	20.1
			2400			766.2		20.1	20.1
		27	400			764.4		20.4	20.0
			800	28 03	100 12	764.4		21.0	19.9
			1200			765.3		21.8	19.4
			1600			764.8		21.8	19.5
			2000	28 01	99 58	766.3		21.0	20.4
			2400			764.9		20.2	20.0
		28	400			765.5		19.9	20.0
			800	28 35	100 46	765.8		20.2	19.7
			1200			764.5		22.4	19.7
			1600			768.3		21.5	19.9
			2000	28 34	100 33	767.7		20.5	19.8
			2400			767.4		20.1	19.9
		29	400			767.6		19.8	19.8
			800	29 08	101 53	767.0		20.1	19.8
			1200			766.3		21.6	19.8
			1600			766.8		21.0	19.9
			2000	29 06	101 43	765.4		20.1	19.8
			2400			765.4		19.8	19.5
		30	400			765.9		18.4	19.1
			800	29 28	102 47	766.4		20.0	19.2
			1200			766.4		20.7	19.5
			1600			765.4		20.5	19.7
			2000	29 27	102 37	763.3		19.7	19.2
			2400			767.4		18.0	19.1
	7	1	400			765.6		17.2	19.0
			800	29 08	103 56	767.0		17.4	19.1
			1200			765.1		18.1	19.7
			1600			765.4		20.7	19.8
			2000	29 08	103 48	767.6		18.3	19.0
			2400			766.6		18.4	18.7
		2	400			761.1		18.0	19.4
			800	29 16	105 08	763.6		19.8	18.7
			1200			765.5		20.8	18.9
			1600			765.4		23.0	19.4
			2000	29 15	106 52	765.4		20.2	19.8
			2400			766.9		20.2	19.7
		3	400			767.6		20.0	19.5
			800	29 26	107 11	764.4		20.0	19.6
			1200			764.4		21.2	19.4
			1600			765.6		23.2	18.0
			2000	29 28	106 50	766.4		18.8	18.5
			2400			764.4		17.2	17.4
		4	400			762.0		18.9	18.8
			800	29 37	107 52	762.0		18.0	18.2
			1200			765.6		19.3	18.4
			1600			764.4		20.0	18.8
			2000	29 34	107 42	763.9		18.7	18.8
			2400			762.0		18.4	18.6
		5	400			765.6		18.2	18.6
			800	29 15	107 46	765.7		19.1	18.5
			1200			765.7		20.1	19.9
			1600			766.2		19.8	19.0
			2000	29 13	107 30	765.4		19.6	19.0
			2400			763.4		19.8	19.2
		6	400			766.4		20.0	19.5
			800	28 16	108 17	766.3		20.3	19.3
			1200			763.9		21.3	19.7
			1600			764.3		20.9	20.0
			2000	28 16	108 02	764.4		20.7	20.0
			2400			760.4		20.3	20.0
		7	400			762.4		18.8	18.3
			800	28 57	109 04	761.6		18.1	19.1
			1200			763.6		19.0	18.5
			1600			764.6		19.0	19.1
			2000	28 54	108 48	762.6		19.6	19.0
			2400			762.6		19.8	20.0
		8	400			761.6		19.8	19.8
			800	27 25	108 33	765.1		20.1	20.0
			1200			764.6		20.5	20.3
			1600			765.6		20.3	20.1
			2000	27 23	108 34	765.6		20.0	20.2
			2400			765.6		20.0	
		9	400			763.6		20.0	20.6
			800	26 05	108 20	762.9		20.5	20.9
			1200			761.8		22.6	21.2
			1600			762.4		22.7	21.0
			2000	26 03	107 44	764.4		21.2	20.7
			2400			766.4		21.0	20.2
		10	400			762.4		21.2	20.4
			800	26 27	109 25	763.4		21.1	20.4
			1200			762.6		19.9	20.4
			1600			765.7		20.2	20.5
			2000	26 24	109 06	766.9		20.2	20.5
			2400			766.3		20.9	20.8
		11	400			766.4		21.0	21.0
			800	25 07	108 25	766.4		21.3	21.5
			1200			773.4		22.6	21.4
			1600			772.4		23.3	21.9
			2000	25 07	108 07	773.4		22.0	21.8
			2400			768.1		21.8	21.9
		12	400			765.4		21.9	21.7
			800	23 12	107 25	765.9		22.0	21.8
			1200			766.9		21.0	22.0
			1600			765.4		20.2	21.6
			2000	23 15	107 15	767.0		20.4	22.1
			2400			766.4		20.0	22.1
		13	400			763.4		19.0	22.0
			800	21 10	107 21	761.4		20.5	22.0
			1200			765.4		21.4	22.5
			1600			765.1		21.9	22.2
			2000	21 18	107 02	766.3		21.2	22.0
			2400			766.4		21.0	22.0
		14	400			765.3		20.5	22.4
			800	19 47	109 30	767.7		20.5	20.6
			1200			770.0		22.0	22.5
			1600			770.1		21.8	22.3
			2000	19 50	109 08	768.6		20.6	22.3
			2400			767.4		20.5	22.4
		15	400			770.6		20.2	22.2
			800	19 44	112 00	767.0		20.3	22.5
			1200			765.3		22.4	22.5
			1600			768.4		23.7	22.7
			2000	19 42	112 02	768.2		21.0	22.7
			2400			768.4		20.3	22.7
		16	400			767.9		20.5	23.2
			800	19 44	114 49	766.1		21.5	22.0
			1200			768.6		21.2	23.4
			1600			770.1		24.0	23.1
			2000	19 44	114 28	766.1		23.7	23.1
			2400			766.1		22.5	23.0
		17	400			766.2		22.0	23.0
			800	20 14	117 01	766.2		22.0	23.3
			1200			766.2		24.1	23.5
			1600			764.0		26.4	23.8
			2000	20 13	116 38	766.1		25.0	23.0
			2400			764.0		23.0	23.1
		18	400			763.4		23.8	23.0
			800	20 55	119 43	762.5		23.3	23.2
			1200			763.0		24.5	23.7
			1600			763.0		25.0	23.4
			2000	20 56	119 19	762.8		23.6	23.4
			2400			764.1		22.2	23.3
		19	400			767.2		22.0	23.0
			800	20 55	121 32	766.3		21.0	22.8
			1200			768.2		23.0	23.4
			1600			764.4		23.5	23.1
			2000	20 54	121 08	765.2		24.5	23.0
			2400			766.3		21.0	23.0
		20	400			766.2		20.1	23.5
			800	20 51	122 24	766.6		21.0	23.3
			1200			766.1		23.8	23.6
			1600			764.1		23.1	23.4
			2000	20 48	122 03	764.9		22.4	23.4
			2400			765.1		22.6	23.4
		21	400			764.1		22.8	23.0
			800	20 50	123 28	763.6		23.0	23.1
			1200			765.0		23.0	23.6
			1600			762.7		24.8	23.7
			2000	20 51	123 01	764.0		22.8	23.4
			2400			763.1		22.2	23.2
		22	400			762.4		21.9	23.0
			800	20 48	123 33	762.1		23.0	23.6
			1200			763.5		23.6	23.8
			1600			762.1		24.8	24.0
			2000	20 49	123 11	764.3		23.4	24.0
			2400			764.0		23.0	23.8
		23	400			763.1		23.3	23.4
			800	20 52	124 30	763.1		23.4	23.5
			1200			764.0		25.0	24.0
			1600			763.7		26.8	24.1
			2000	20 51	124 11	766.8		24.0	24.0
			2400			767.0		23.8	23.6
		24	400			765.7		23.5	23.6
			800	20 53	126 20	765.7		23.5	23.5
			1200			765.3		24.6	23.8
			1600			765.0		24.8	23.8
			2000	20 52	125 54	764.7		24.3	24.7
			2400			763.8		23.5	23.5
		25	400			761.6		23.4	23.8
			800	21 14	129 16	764.0		24.2	24.0
			1200			764.9		25.2	24.0
			1600			762.9		26.4	24.1
			2000	21 13	128 51	763.9		24.3	24.0
			2400			763.9		24.1	24.0
		26	400			761.6		24.1	24.0
			800	21 48	131 47	763.5		24.1	23.0
			1200			763.4		24.7	24.7
			1600			766.9		22.4	22.6
			2000	21 47	131 27	764.9		22.6	23.1
			2400			768.1		21.4	22.2
		27	400			766.2		20.6	22.6
			800	21 45	133 03	767.2		21.2	23.3
			1200			768.2		21.9	22.6
			1600			766.4		22.4	23.5
			2000	21 55	132 38	769.0		22.0	24.0
			2400			768.1		22.0	23.2
		28	400			767.1		22.3	23.1
			800	22 11	134 35	766.6		23.0	23.2
			1200			766.8		25.5	23.8
			1600			766.0		24.4	23.7
			2000	22 10	134 09	767.0		23.8	23.3
			2400			767.1		23.3	23.1
		29	400			765.1		23.2	23.0
			800	23 13	136 40	765.1		23.6	23.5
			1200			765.0		24.2	24.3
			1600			765.7		24.2	24.4
			2000	23 12	136 01	767.0		24.0	24.0
			2400			767.1		22.0	23.2
		30	400			767.0		23.0	23.0
			800	22 49	136 46	765.1		23.1	23.0
			1200			763.5		23.4	24.0
			1600			763.9		23.0	23.8
			2000	22 48	136 20	763.7		23.7	23.6
			2400			764.0		23.4	23.3
		31	400			765.1		23.0	23.3
			800	23 13	137 36	763.1		23.3	23.9
			1200			769.1		23.3	23.5
			1600			763.0		23.6	23.7
			2000	23 14	137 00	764.2		22.2	23.2
			2400			765.3		22.0	22.9
	8	1	400			764.1		21.6	22.9
			800	23 14	137 40	766.4		21.2	22.9
			1200			766.2		22.3	23.2
			1600			764.2		23.0	23.3
			2000			763.6		21.8	23.0
			2400			764.4		21.8	23.0
		2	400			763.4		21.0	23.0
			800	23 18	137 52	767.4		22.2	22.9
			1200			766.1		24.0	23.3
			1600			765.9		24.2	23.0
			2000			762.1		23.8	22.3
			2400			761.6		23.5	22.8
		3	400			759.6		23.5	23.1
			800			757.7		23.9	23.3
			1200			757.6		22.4	23.4
			1600			761.0		23.0	23.2
			2000			761.1		22.7	23.0
			2400			761.1		22.8	23.1
		4	400			762.1		22.4	23.0
			800			762.4		20.2	23.0
			1200			762.4		21.6	22.9
			1600			763.1		21.1	22.7
			2000			767.6		21.0	22.3
			2400			767.7		20.4	22.0
		5	400			769.9		20.7	22.2
			800	23 12	137 29	766.4		21.2	22.7
			1200			766.8		21.9	23.0
			1600			766.1		21.5	23.0
			2000	23 10	137 25	765.4		20.2	22.1
			2400			764.4		20.0	22.8
		6	400			767.6		20.0	22.7
			800	Ile Manga-Reva		767.4		20.0	22.2
			1200			767.2		21.7	22.8
			1600			767.4		21.0	22.6
			2000			768.8		20.2	22.1
			2400			768.6		19.8	22.4
		7	400			765.6		20.0	22.5
			800			765.7		21.0	22.5
			1200			765.9		23.0	22.9
			1600			764.4		23.0	23.2
			2000			763.7		22.1	23.1
			2400			762.7		22.5	23.0
		8	400			763.3		22.2	23.6
			800			763.2		23.0	22.8
			1200			764.1		24.2	23.0
			1600			764.1		24.0	23.0
			2000			763.3		24.0	22.3
			2400			761.2		20.6	22.5
		9	400			760.7		21.4	22.6
			800			763.2		22.0	22.4
			1200			763.3		22.9	23.0
			1600			761.1		25.0	23.0
			2000			761.6		22.6	22.7
			2400			762.2		22.0	22.8
		10	400			762.4		21.5	22.8
			800			761.3		21.8	20.5
			1200			761.3		21.1	22.9
			1600			760.3		20.3	22.9
			2000			761.3		20.0	
			2400			760.3		19.8	21.8
		11	400			761.3		20.2	22.0
			800			759.3		21.8	22.9
			1200			757.2		23.0	22.9
			1600			759.4		19.6	22.6
			2000			759.4		20.4	22.5
			2400			759.3		20.8	22.5
		12	400						
			800			758.4		21.2	22.8
			1200			757.9		21.7	21.9
			1600			757.8		21.9	21.9
			2000			757.6		21.3	21.6
			2400			757.9		21.0	21.5
		13	400			758.6		20.8	21.7
			800			759.9		22.0	22.8
			1200			760.2		22.8	22.5
			1600			761.3		22.0	22.7
			2000			761.3		21.0	22.5
			2400			760.4		20.9	22.4
		14	400			763.6		20.2	22.4
			800			763.4		20.8	22.4
			1200			763.3		22.0	23.0
			1600			763.4		22.0	23.0
			2000			765.3		21.0	23.8
			2400			764.2		20.8	22.4
		15	400			764.5		20.2	22.4
			800			763.7		22.8	23.1
			1200			764.2		22.4	23.3
			1600			763.7		22.5	23.6
			2000	22 21	137 43	764.7		22.0	23.3
			2400			764.2		21.0	23.0
		16	400			761.1		21.2	23.1
			800	22 21	137 38	763.2		22.8	23.3
			1200			765.1		24.1	23.5
			1600			764.1		24.1	23.3
			2000	22 21	137 43	764.4		23.3	23.3
			2400			763.1		23.0	23.3
		17	400			763.1		22.3	24.0
			800	20 54	138 36	763.6		23.0	24.0
			1200			763.8		25.3	24.0
			1600			762.9		24.7	24.8
			2000	20 53	138 32	761.8		24.0	24.4
			2400			764.0		24.2	24.6
		18	400			764.3		24.2	24.8
			800	20 0	138 54	765.5		24.2	25.0
			1200			764.8		26.4	25.4
			1600			763.8		26.4	25.8
			2000	20 03	138 53	763.8		25.0	25.7
			2400			765.8		24.0	25.5
		19	400			765.8		24.0	25.2
			800	19 33	138 42	765.3		25.3	25.2
			1200			765.7		25.5	25.6
			1600			765.2		26.0	25.7
			2000	19 32	138 48	766.8		24.9	24.9
			2400			769.0		24.4	25.0
		20	400			765.5		24.4	25.1
			800	18 22	138 55	767.6		24.7	25.3
			1200			766.8		27.6	26.6
			1600			764.8		26.0	25.2
			2000	18 22	138 54	765.3		24.7	25.1
			2400			764.8		25.0	25.0
		21	400			764.0		25.0	25.0
			800	16 22	139 21	764.8		25.5	26.0
			1200			765.7		27.6	26.0
			1600			765.7		26.8	26.3
			2000	16 24	139 18	765.7		26.0	25.0
			2400			765.7		26.0	26.0
		22	400			764.7		25.5	26.0
			800	14 27	139 55	766.3		26.2	26.0
			1200			766.2		27.5	26.3
			1600			764.7		27.2	26.3
			2000	14 27	139 55	764.7		26.0	25.2
			2400			765.6		25.7	26.0
		23	400			763.8		25.5	26.0
			800	12 49	140 14	765.3		25.4	26.0
			1200			764.7		27.0	26.0
			1600					26.8	26.4
			2000	12 47	140 14	764.7		25.9	26.0
			2400			765.7		25.4	26.0
		24	400			763.3		25.3	25.0
			800	10 56	140 35	765.3		26.0	26.1
			1200			764.7		26.5	26.3
			1600			762.7		27.7	26.3
			2000	10 55	140 33	763.2		26.3	26.5
			2400			763.2		26.1	26.6
		25	400			763.8		25.8	26.0
			800	9 49	141 26	764.3		25.9	26.2
			1200			763.7		28.1	26.0
			1600			763.3		28.0	26.0
			2000	9 47	141 25	763.7		26.4	26.0
			2400			763.7		26.0	26.0
		26	400			764.2		26.0	26.0
			800	8 59	142 13	763.2		25.8	26.1
			1200			762.4		29.7	27.0
			1600			760.3		27.9	26.8
			2000			761.1		22.2	26.8
			2400			760.6		26.0	26.0
		27	400			761.4		25.2	26.0
			800	8 54	142 49	761.5		25.7	26.3
			1200			760.6		27.5	26.8
			1600			760.6		27.8	26.5
			2000	Baie Anna-Maria		761.7		24.6	26.3
			2400			761.6		24.3	26.2
		28	400			763.0		23.5	26.0
			800			762.5		23.4	26.0
			1200			759.7		27.5	26.8
			1600			759.7		27.2	26.9
			2000			760.2		25.4	26.2
			2400			760.7		24.0	26.2
		29	400			760.0		23.8	26.0
			800			762.3		23.6	26.1
			1200			762.7		27.2	26.7
			1600			763.7		27.4	26.9
			2000			763.8		25.0	26.2
			2400			763.8		24.3	26.0
		30	400			763.0		23.2	25.7
			800			762.8		24.0	26.0
			1200			762.7		26.8	26.0
			1600			759.7		27.5	27.0
			2000			760.2		26.0	25.2
			2400			760.8		25.2	24.8
		31	400			760.0		24.3	25.5
			800			761.0		25.3	26.2
			1200			760.7		28.0	27.0
			1600			760.6		28.0	27.0
			2000			761.7		26.0	27.0
			2400			760.7		25.5	26.7
	9	1	400			759.6		25.0	26.5
			800			761.2		26.1	26.4
			1200			761.7		27.5	27.0
			1600			761.1		25.5	27.2
			2000			761.7		26.4	26.7
			2400			760.7		26.0	26.5
		2	400						
			800			760.1		26.3	26.5
			1200			759.9		27.9	26.9
			1600			759.6		28.0	27.0
			2000			761.6		26.7	26.0
			2400			760.7		26.5	26.2
		3	400			760.7		25.8	26.0
			800	9 09	142 25	761.7		25.5	26.3
			1200			761.1		27.8	26.7
			1600			761.6		26.5	26.8
			2000			762.1		26.5	26.8
			2400			762.2		26.4	26.6
		4	400			761.7		25.8	26.2
			800	10 48	144 04	763.1		26.2	26.4
			1200			762.4		27.6	26.6
			1600			761.4		28.4	26.8
			2000	10 48	144 03	762.4		27.0	26.3
			2400			763.3		26.2	26.3
		5	400			761.2		30.1	26.5
			800	11 43	145 50	763.7		26.3	26.6
			1200			764.3		27.3	26.9
			1600			762.7		27.0	26.8
			2000	11 44	145 50	763.7		26.2	26.4
			2400			763.2		26.0	26.0
		6	400			763.7		25.8	26.0
			800	14 04	147 06	764.0		25.8	26.5
			1200			763.7		26.2	26.7
			1600			763.3		27.8	26.7
			2000	14 04	147 00	763.2		26.0	26.3
			2400			763.7		27.0	26.3
		7	400			763.2		25.7	26.5
			800	16 04	147 56	763.5		26.5	26.8
			1200			762.6		27.9	26.6
			1600			763.6		28.4	26.3
			2000	16 04	147 56	763.8		28.4	26.3
			2400			763.2		26.2	25.5
		8	400			762.7		26.0	26.2
			800	16 56	150 07	762.7		26.2	26.5
			1200			762.4		27.8	26.8
			1600			761.8		27.0	26.6
			2000	16 56	150 07	762.6		26.8	26.3
			2400			762.6		26.2	26.0
		9	400			763.5		26.2	26.0
			800	17 29	151 49	761.1		26.6	26.4
			1200			762.6		28.1	26.5
			1600			761.6		27.5	26.8
			2000	17 29	151 49	762.6		25.0	26.5
			2400			762.6		26.3	26.0
		10	400			762.8		23.0	25.2
			800			761.7		26.7	25.5
			1200			761.7		27.5	26.4
			1600			760.7		28.2	26.3
			2000			761.7		25.0	25.8
			2400			760.7		24.0	25.7
		11	400			760.0		24.0	26.0
			800			761.0		26.4	26.0
			1200			760.7		27.2	26.0
			1600			760.7		28.3	27.0
			2000			760.7		25.9	26.5
			2400			759.7		24.5	26.2
		12	400			761.0		23.9	26.0
			800			759.8		25.9	26.0
			1200			760.1		28.5	26.7
			1600			759.7		25.0	26.2
			2000			759.7		24.7	25.6
			2400			759.8		23.8	25.2
		13	400			761.1		22.6	24.9
			800			761.0		23.4	25.8
			1200			760.0		26.0	26.0
			1600			759.0		25.4	26.3
			2000			759.3		24.0	26.0
			2400			760.0		23.4	25.8
		14	400			761.0		23.4	24.8
			800			761.0		25.7	26.7
			1200			761.0		25.8	26.8
			1600			761.8		26.0	26.3
			2000			762.1		22.8	26.0
			2400			761.6		22.1	25.8
		15	400						
			800			763.0		25.2	25.8
			1200			762.8		26.4	26.0
			1600			761.8		25.9	26.3
			2000			761.0		23.8	26.7
			2400			762.0		22.9	25.8
		16	400			760.8		21.8	26.3
			800	17 34	151 55	760.1		24.0	25.8
			1200			762.8		25.3	26.0
			1600			765.3		25.1	26.0
			2000			761.6		24.0	26.4
			2400			759.0		23.8	25.3
		17	400			766.2		23.5	25.2
			800	16 27	154 19	767.0		24.5	25.0
			1200			769.7		25.8	25.9
			1600			767.8		24.8	25.3
			2000	16 26	154 19	771.5		24.0	25.2
			2400			771.0		23.8	25.3
		18	400			770.0		24.0	25.5
			800	16 39	156 58	769.0		24.7	25.8
			1200			767.8		26.1	26.2
			1600			767.2		26.4	26.2
			2000	16 39	156 58	772.0		24.2	25.5
			2400			770.6		24.0	25.9
		19	400			768.2		23.9	24.9
			800	15 6	159 06	768.0		24.8	26.2
			1200			767.7		26.7	26.3
			1600			766.7		27.2	26.4
			2000	15 14	159 06	765.2		26.6	26.5
			2400			768.8		25.0	26.4
		20	400			767.0		24.9	26.3
			800	14 38	161 54	767.8		25.1	26.5
			1200			766.7		25.4	26.6
			1600			764.1		26.3	26.2
			2000	14 38	161 54	764.8		25.1	26.0
			2400			763.8		25.1	26.5
		21	400			764.8		25.0	26.5
			800	14 49	164 54	763.8		25.6	26.7
			1200			763.8		26.8	26.6
			1600			763.8		26.1	25.8
			2000	14 44	164 55	764.7		25.0	26.5
			2400			763.7		25.9	26.6
		22	400			762.7		26.0	26.3
			800	14 36	167 41	762.8		26.3	26.6
			1200			761.6		28.9	26.8
			1600			761.6		26.9	26.4
			2000	14 35	167 41	763.7		25.8	26.0
			2400			764.7		25.3	25.4
		23	400			760.7		25.3	26.3
			800	14 33	170 32	760.7		26.0	26.7
			1200			763.0		28.0	26.9
			1600			762.0		27.0	26.5
			2000	14 32	170 32	762.8		26.1	26.8
			2400			762.8		26.0	26.8
		24	400			763.8		25.3	26.7
			800	14 16	172 11	762.3		25.8	26.7
			1200			763.7		27.8	26.4
			1600			760.7		26.8	26.6
			2000	14 16	172 18	763.0		26.0	25.8
			2400			763.7		26.0	26.0
		25	400			760.2		26.5	26.4
			800	13 40	173 46	763.7		26.2	26.5
			1200			762.6		23.2	26.9
			1600			758.6		28.0	27.0
			2000	13 52	174 00	758.8		25.8	25.2
			2400			758.8		25.5	25.0
		26	400			764.7		23.7	25.1
			800	13 31	174 43	763.2		26.1	26.2
			1200			763.6		26.0	27.1
			1600			763.6		27.7	27.4
			2000			757.4		24.8	27.0
			2400			758.7		24.2	25.7
		27	400			764.1		22.8	24.5
			800			758.8		27.0	24.2
			1200			758.2		27.7	26.2
			1600			763.1		27.4	26.1
			2000			760.7		25.5	26.3
			2400			759.2		24.8	26.4
		28	400			762.2		26.8	26.2
			800			758.7		26.9	26.2
			1200			758.7		25.7	26.2
			1600			759.7		24.4	26.3
			2000			759.2		25.4	26.1
			2400			759.7		26.0	26.2
		29	400			759.2		24.7	26.0
			800			761.8		25.0	25.7
			1200			762.7		28.0	26.4
			1600			757.6		27.8	28.3
			2000			759.6		26.8	27.2
			2400			759.7		24.2	26.5
		30	400			760.0		24.0	25.8
			800			761.7		27.0	26.4
			1200			759.7		28.8	28.0
			1600			757.6		27.8	29.6
			2000			757.6		26.4	27.3
			2400			758.7		24.5	27.0
	10	1	400			757.7		23.5	24.2
			800			757.8		26.0	27.0
			1200			758.2		28.7	27.2
			1600			758.1		28.4	27.3
			2000			759.6		26.1	27.6
			2400			759.2		24.3	26.8
		2	400			759.5		23.8	25.6
			800	13 46	174 10	759.3		23.5	26.8
			1200			759.7		27.3	27.0
			1600			759.6		30.0	27.0
			2000	13 46	174 20	760.6		27.0	27.0
			2400			760.2		26.6	26.9
		3	400			764.7		26.2	26.9
			800	15 30	175 06	765.7		26.2	26.5
			1200			764.6		27.0	26.8
			1600			763.6		27.2	26.4
			2000	15 32	175 07	764.6		26.0	26.3
			2400			762.7		25.2	25.0
		4	400			760.7		25.6	25.2
			800	17 45	175 33	761.3		23.6	24.1
			1200			772.8		23.5	24.9
			1600			770.0		24.0	24.1
			2000	17 43	175 31	762.5		23.8	23.8
			2400			761.6		23.7	23.9
		5	400			762.0		23.4	24.0
			800	18 24	176 20	761.0		23.7	24.0
			1200			760.8		25.4	24.2
			1600			761.5		24.4	24.3
			2000			760.6		23.8	24.3
			2400			761.0		23.4	23.8
		6	400			761.0		23.6	27.7
			800	18 40	176 20	762.0		24.3	24.3
			1200			760.8		25.6	24.8
			1600			760.8		25.7	24.6
			2000			760.7		24.8	24.0
			2400			760.7		24.0	24.8
		7	400			759.8		23.5	24.2
			800			760.5		23.5	24.3
			1200			760.3		24.6	24.0
			1600			761.0		23.2	23.5
			2000			761.5		22.9	24.2
			2400			761.2		22.7	23.8
		8	400			761.7		22.5	23.4
			800			762.1		22.6	23.8
			1200			762.0		23.6	23.8
			1600			763.2		22.4	23.5
			2000			761.8		21.3	22.5
			2400			761.4		21.3	23.2
		9	400			762.6		20.8	23.0
			800	18 40	176 28	771.3		21.0	23.7
			1200			769.3		22.7	23.0
			1600			766.3		22.5	23.0
			2000	18 40	176 28	769.3		21.3	23.0
			2400			771.5		21.0	22.0
		10	400			771.3		21.0	22.7
			800	19 24	177 07	772.2		21.3	22.6
			1200			767.2		21.9	21.9
			1600			768.4		22.5	23.0
			2000	19 23	177 02	768.3		21.9	22.9
			2400			769.3		22.1	21.9
		11	400			772.2		21.3	23.0
			800	19 46	176 10	767.6		22.5	22.1
			1200			765.8		24.0	22.8
			1600			764.7		23.4	24.1
			2000	19 45	176 41	767.2		22.1	22.7
			2400			766.8		22.0	22.5
		12	400			767.2		22.0	22.8
			800			766.2		23.2	23.8
			1200			767.0		24.8	23.4
			1600			767.1		25.0	23.4
			2000	19 54	177 07	766.9		23.5	23.8
			2400			766.0		23.4	23.6
		13	400			767.1		23.0	23.8
			800	19 22	179 31 E	767.0		23.8	23.4
			1200			766.0		25.1	24.7
			1600			767.0		24.6	23.4
			2000			765.6		23.0	23.0
			2400					23.0	23.0
		14	400			765.9		23.0	23.8
			800	18 28	178 53	764.5		24.4	24.0
			1200			763.7		26.2	24.6
			1600			763.8		26.0	24.2
			2000			765.0		24.6	24.1
			2400			764.0		24.4	24.0
		15	400			768.0		24.0	24.0
			800	17 53	177 14	764.5		24.8	25.0
			1200			764.3		25.5	23.8
			1600			763.7		25.6	24.9
			2000			762.8		24.8	24.5
			2400			763.0		24.3	24.4
		16	400			763.0		23.6	24.2
			800	17 53	176 25	764.0		25.3	24.3
			1200			763.8		26.0	24.8
			1600			764.5		24.1	24.8
			2000			764.0		24.0	24.7
			2400			763.5		23.0	24.4
		17	400			763.0		23.5	24.0
			800			763.5		25.4	24.5
			1200			763.8		25.6	24.4
			1600			762.9		25.2	24.3
			2000			762.4		23.0	24.4
			2400			762.0		23.2	24.4
		18	400			762.6		23.4	24.5
			800			766.1		23.7	24.2
			1200			763.6		28.3	24.8
			1600			759.8		25.2	24.8
			2000			761.7		24.3	23.8
			2400			760.1		24.0	23.7
		19	400			760.1		23.8	23.4
			800	17 46	176 22	759.0		25.0	24.7
			1200			761.8		25.9	24.8
			1600			759.8		25.0	24.7
			2000			760.0		23.6	24.2
			2400			766.0		23.5	23.8
		20	400			761.0		23.8	24.0
			800	17 42	176 30	759.8		24.5	24.5
			1200			759.9		26.2	25.0
			1600			759.9		25.3	25.0
			2000			761.0		24.5	25.2
			2400			761.0		24.3	25.0
		21	400			761.5		24.2	24.8
			800			759.8		24.8	23.7
			1200			760.0		26.0	25.0
			1600			759.0		25.0	24.8
			2000			759.9		25.0	24.7
			2400			760.4		24.6	24.0
		22	400			760.9		24.8	24.8
			800			758.7		25.7	25.7
			1200			757.6		28.2	25.8
			1600			755.5		27.8	25.2
			2000			754.7		24.5	25.0
			2400			756.7		23.8	24.6
		23	400			757.4		24.1	25.6
			800			757.7		25.7	25.2
			1200			758.2		26.9	25.8
			1600			757.7		27.8	26.6
