"METEOROLOGICAL OBSERVATIONS MADE ON BOARD THE  ""AURORA"", BETWEEN CAPE TOWN AND HOBART 1911 TO 1914"																							
Month/Year	Day	Hour	Lat	Long	Air pressure in inches corrected and reduced	Air temperature in deg. F.																	
			S	E																			
			°    '	°    '																			
				FIRST	SUBANTARCTIC	VOYAGE																	
		24			29.80	44.0
	27	4			29.71	43.5
		8			29.66	43.3
		12			29.59	45.0
		16			29.65	42.0
		20			29.76	41.0
		24			29.80	41.0
	28	4			29.83	39.5
		8			29.77	40.0
		12			29.58	41.2
		16			29.38	40.0
		20			29.31	40.5
		24			29.26	39.0
	29	4			29.38	39.8
		8			29.64	38.5
		12			29.79	38.7
		16			29.90	39.8
		20			29.95	43.0
		24			29.95	44.5
	30	4			30.01	45.4
		8			30.10	44.5
		12			30.14	45.0
		16			30.16	44.4
		20			30.22	43.8
		24			30.25	45.0
July	1	4			30.16	46.0
		8			30.12	47.0
		12			30.10	47.7
		16			30.12	43.9
		20			30.17	40.5
		24			30.16	41.0
	2	4			30.12	41.5
		8			30.11	42.0
		12			30.11	45.3
		16			30.10	44.8
		20			30.12	44.0
		24			30.12	43.0
	3	4			30.13	42.0
		8			30.14	41.8
		12			30.14	46.4
		16			30.08	46.1
		20			30.02	47.0
		24			29.94	48.0
	4	4			29.90	48.4
		8			29.88	48.3
		12			29.81	48.8
		16			29.68	49.0
		20			29.56	49.0
		24			29.49	48.5
	5	4			29.52	47.0
		8			29.53	46.0
		12			29.59	45.2
		16			29.60	42.5
		20			29.54	42.8
		24			29.52	42.6
	6	4	Departed from	Auckland Is.	29.49	43.4
		8			29.50	45.0
		12	50 35	166 25	29.46	46.2
		16			29.43	47.0
		20			29.42	47.0
		24			29.47	43.0
	7	4			29.58	44.0
		8			29.73	43.7
		12	49 17	167 36	29.82	45.0
		16			29.75	45.9
		20			29.79	49.0
		24			29.81	47.0
	8	4			29.76	47.2
		8			29.76	47.0
		12	48 0	169 18	29.75	48.0
		16			29.69	47.4
		20			29.63	47.1
		24			29.63	47.0
	9	4			29.62	47.0
		8			29.63	46.2
		12	47 16	169 52	29.59	45.8
		16			29.54	45.5
		20			29.55	46.7
		24			29.58	47.0
	10	4			29.59	47.0
		8			29.65	46.5
		12	45 30	171 2	29.65	47.0
		16			29.66	45.5
		20			29.65	47.5
		24			29.63	49.0
	11	4			29.59	49.3
		8			29.66	49.5
						
						
						
						
				SECOND	SUBANTARCTIC	VOYAGE
						
November	2	12				
		16			29.67	60.0
		20			29.76	55.0
		24			29.78	54.0
	3	4				
		8			29.83	52.0
		12	38 59	145 57	29.89	52.0
		16			29.89	54.0
		20			29.92	53.0
		24			29.90	53.0
	4	4			29.87	53.0
		8			29.86	55.5
		12	38 12	148 45	29.82	60.2
		16			29.76	61.0
		20			29.75	59.0
		24			28.74	58.0
	5	4			29.73	56.0
		8			29.79	57.0
		12	36 13	150 13	29.79	59.0
		16			29.76	63.7
		20			29.86	62.9
		24			29.96	59.0
	6	4			29.98	59.5
		8				
		12	Pt. Kembla			
		16				
		20			30.05	62.9
		24			30.08	61.0
	7	4			30.06	61.0
		8			30.06	60.0
		12	36 5	150 35	30.06	61.0
		16			30.03	60.5
		20			30.07	59.0
		24			30.12	56.0
	8	4			30.07	56.0
		8			30.08	56.5
		12	38 13	150 2	30.11	56.8
		16			30.09	56.2
		20			30.14	55.0
		24			30.19	55.0
	9	4			30.17	53.8
		8			30.15	56.0
		12	40 32	149 13	30.14	55.5
		16			30.01	55.0
		20			29.97	55.0
		24			29.88	56.0
	10	4			29.64	55.0
		8			29.58	56.0
		12	43 13	147 40	29.47	60.0
		16				
		20				
		24				
	11	4				
		8				
		12				
		16				
		20				
		24				
	12	4				
		8				
		12				
		16	Departed from 	Hobart		
		20			29.94	57.5
		24			29.93	54.0
	13	4			29.93	53.0
		8			29.96	53.0
		12	44 21	147 35	29.90	56.1
		16			29.84	55.0
		20			29.76	55.5
		24			29.76	58.0
	14	4			29.76	56.8
		8			29.77	53.5
		12	45 26	147 26	29.69	54.5
		16			29.46	54.5
		20			29.39	56.0
		24			29.33	50.0
	15	4			29.44	48.0
		8			29.53	49.0
		12	47 7.50	147 31	29.58	49.2
		16				49.0
		20			29.65	47.5
		24			29.65	48.0
	16	4			29.67	48.5
		8			29.66	49.0
		12	48 10	146 49	29.64	49.2
		16			29.61	49.2
		20			29.74	45.0
		24			29.83	44.0
	17	4			29.95	45.0
		8			30.06	47.5
		12	48 38	146 26	30.14	48.2
		16			30.11	47.5
		20			30.13	48.0
		24			30.11	49.0
	18	4			30.11	47.0
		8			30.19	47.0
		12	49 36	149 12	30.21	46.8
		16			30.22	46.9
		20			30.26	46.0
		24			30.26	45.5
	19	4			30.27	46.8
		8			30.25	46.0
		12	50 36	151 43	30.20	47.5
		16			30.14	44.5
		20			30.10	47.0
		24			30.09	45.0
	20	4			30.08	44.2
		8			30.14	42.4
		12	51 50	155 17	30.16	44.5
		16			30.18	44.2
		20			30.20	40.0
		24			30.16	39.0
	21	4			30.14	39.0
		8			30.14	41.0
		12	53 27	157 39	30.09	42.0
		16			30.03	43.5
		20			29.98	40.3
		24			29.88	41.0
	22	4			29.91	42.0
		8			29.86	44.0
		12	58 0	159 5	29.85	45.0
		16			29.78	45.0
		20	Anchored at 	Macquarie Is.	29.68	44.0
		24			29.56	45.0
	23	4			29.43	44.2
		8			29.35	45.0
		12			29.31	45.2
		16			29.27	44.1
		20			29.26	43.3
		24			29.25	43.5
	24	4			29.18	43.0
		8			29.16	46.4
		12			29.10	45.0
		16			29.13	44.5
		20			29.13	44.0
		24			29.16	36.5
	25	4			29.25	35.0
		8			29.34	36.2
		12			29.40	38.7
		16			29.46	37.5
		20			29.57	35.5
		24			29.63	39.0
	26	4			29.68	38.0
		8			29.78	39.5
		12	53 23	161 27	29.81	42.0
		16			29.84	42.1
		20			29.85	43.0
		24			29.83	44.0
	27	4			29.82	43.0
		8			29.84	41.7
		12	51 51.50	164 40	29.86	42.1
		16			29.91	44.0
		20			29.93	42.7
		24			29.96	43.0
	28	4			29.94	43.0
		8			29.95	45.0
		12	50 43	166 58	29.91	46.0
		16			29.86	47.0
		20			29.85	46.0
		24			29.83	45.4
	29	4			29.83	46.8
		8			29.88	46.0
		12	49 48	165 43	29.91	47.9
		16			29.95	46.2
		20			29.98	46.0
		24			29.94	47.0
	30	4			29.92	46.0
		8			29.92	47.0
		12	49 50	163 32.5	29.91	45.0
		16			29.88	47.8
		20			29.85	48.1
		24			29.84	47.3
December	1	4			29.83	46.2
		8			29.85	45.0
		12	48 28	160 27	29.87	47.0
		16			29.88	48.5
		20			29.88	48.0
		24			29.89	47.0
	2	4			29.82	47.0
		8			29.77	48.3
		12	49 2	156 53	29.71	52.0
		16			29.67	49.6
		20			29.72	47.0
		24			29.73	45.0
	3	4			29.72	44.8
		8			29.73	46.0
		12	48 35.50	154 40	29.74	46.0
		16			29.74	48.3
		20			29.74	46.0
		24			29.74	45.0
	4	4			29.75	46.4
		8			29.80	49.0
		12	48 25	152 5	29.76	50.5
		16			29.70	52.8
		20			29.71	52.0
		24			29.71	52.4
	5	4			29.71	52.3
		8			29.75	52.2
		12	48 22	149 53	29.75	52.7
		16			29.67	52.5
		20			29.56	51.5
		24			29.43	52.1
	6	4			29.25	52.2
		8			29.18	51.5
		12	47 57.50	147 41	29.24	50.0
		16			29.30	51.8
		20			29.34	51.0
		24			29.35	51.0
	7	4			29.32	51.2
		8			29.27	51.3
		12	47 27.5	149 5.50	29.28	50.8
		16			29.32	53.2
		20			29.36	52.1
		24			29.38	51.0
	8	4			29.36	50.3
		8			29.37	54.0
		12	46 46.50	148 23	29.33	53.0
		16			29.20	53.0
		20			29.15	50.4
		24			29.14	49.2
	9	4			29.12	49.0
		8			29.19	51.0
		12	46 20	147 37	29.21	50.2
		16			29.19	53.0
		20			29.20	52.0
		24			29.22	51.0
	10	4			29.18	50.5
		8			29.11	51.0
		12	44 53	148 11	29.17	47.0
		16			29.31	49.0
		20			29.37	50.0
		24			29.45	49.0
	11	4			29.51	
		8	By bearings		29.62	52.0
		12	43 13	148 32	29.72	51.8
		16			29.83	52.3
		20			29.93	53.0
		24			30.01	53.0
	12	4			30.04	52.0
		8	By bearings		30.13	60.4
		12	42 44	148 41	30.13	58.5
		16			30.12	58.0
		20			30.13	57.0
		24			30.13	57.0
	13	4			30.11	56.2
		8	By bearings		30.20	57.7
		12	42 49.50	148 41	30.16	60.0
		16			30.16	60.5
		20			30.15	60.0
		24			30.15	58.0
	14	4			30.13	56.5
		8			30.13	61.9
						
						
	26	12	42 53		29.98	62.4
		16			29.90	58.0
		20			29.77	58.5
		24			29.64	56.0
	27	4			29.50	55.0
		8			29.48	53.0
		12	44 22	146 26	29.48	54.5
		16			29.59	55.0
		20			29.70	53.0
		24			29.74	52.0
	28	4			29.76	52.1
		8			29.81	53.2
		12	45 10	145 39	29.78	53.8
		16			29.76	55.0
		20			29.83	55.0
		24			29.77	54.0
	29	4			29.73	52.0
		8			29.73	52.0
		12	47 13	145 30	29.61	52.0
		16			29.59	49.9
		20			29.59	47.2
		24			29.56	47.0
	30	4			29.52	46.0
		8			29.45	46.5
		12	48 54	145 17	29.26	48.0
		16			29.14	46.8
		20			29.24	45.5
		24			29.37	45.0
	31	4			29.48	
		8			29.59	46.5
		12	49 47	144 52	29.60	46.5
		16			29.57	47.5
		20			29.56	47.2
		24			29.49	47.0
1913 January	1	4			29.46	46.0
		8			29.51	46.0
		12	51 24	144 16	29.52	45.2
		16			29.51	43.9
		20			29.54	43.0
		24			29.51	42.5
	2	4			29.48	42.0
		8			29.47	43.0
		12	53 18	146 36	29.41	43.0
		16			29.33	42.0
		20			29.23	43.0
		24			29.18	42.1
	3	4			29.17	40.8
		8			29.18	41.0
		12	54 27	146 36	29.12	41.2
		16			29.07	38.8
		20			29.03	38.0
		24			28.99	37.0
	4	4			28.94	36.5
		8			28.93	36.0
		12	56 8	146 36	28.89	37.5
		16			28.90	37.0
		20			28.92	36.0
		24			28.88	35.0
	5	4			28.83	34.5
		8			28.79	35.0
		12	57 34.50 	146.34	28.77	36.2
		16			28.73	37.0
		20			28.78	36.0
		24			28.81	35.5
	6	4			28.83	36.0
		8			28.88	34.4
		12	59 8	146.50	28.86	36.0
		16			28.96	35.2
		20			29.03	36.0
		24			29.06	35.2
	7	4			29.07	35.4
		8			28.98	36.0
		12	60 1	146 54	28.83	34.5
		16			28.70	35.0
		20			28.67	36.2
		24			28.66	36.7
	8	4			28.64	35.0
		8			28.59	34.4
		12	61 53.50	146.39	28.55	34.0
		16			28.44	35.8
		20			28.42	35.4
		24			28.36	35.0
	9	4			28.38	34.6
		8			28.39	35.0
		12	63 12	146.41	28.40	35.0
		16			28.38	35.0
		20			28.37	33.8
		24			28.38	33.7
	10	4			28.41	33.4
		8			28.53	34.5
		12	64 6	146 40	28.63	34.0
		16			28.73	33.3
		20			28.85	33.8
		24			28.94	31.0
	11	4			29.03	30.0
		8			29.12	37.0
		12	65 20	146 48	29.15	32.2
		16			29.15	34.8
		20			29.12	32.3
		24			29.07	30.8
	12	4			29.03	31.5
		8			28.96	33.0
		12	66 14	143 37	28.94	31.5
		16			28.93	32.0
		20			28.92	31.5
		24				
	13	4			29.06	34.5
		8	Anchored at	"Main Base,"	29.08	35.2
		12		Commonwealth Bay	29.08	37.0
		16			29.18	36.8
		20			29.21	35.5
		24			29.19	34.1
	14	4			29.15	35.0
		8			29.16	31.5
		12			29.17	37.6
		16			29.11	40.5
		20			29.11	37.0
		24			29.06	30.2
	15	4			29.04	26.8
		8			29.06	36.1
		12			28.95	32.0
		16			28.93	34.5
		20			28.94	32.8
		24			28.92	32.0
	16	4			28.95	31.0
		8			28.99	32.5
		12			29.11	34.5
		16			29.13	35.0
		20			29.22	33.0
		24			29.24	32.0
	17	4			29.27	31.0
		8			29.33	32.8
		12			29.31	34.0
		16			29.31	35.5
		20			29.30	32.5
		24			29.28	28.0
	18	4			29.27	26.5
		8			29.29	26.5
		12			29.33	32.0
		16			29.30	31.5
		20			29.32	31.0
		24			29.31	29.2
	19	4			29.29	20.2
		8			29.29	24.5
		12			29.28	35.0
		16			29.29	36.5
		20				
		24			29.34	26.2
	20	4			29.36	22.0
		8			29.45	26.0
		12			29.46	32.7
		16			29.44	31.5
		20			29.45	30.0
		24			29.43	28.2
	21	4			29.43	25.6
		8			29.43	26.2
		12			29.42	32.3
		16			29.41	32.3
		20			29.41	32.5
		24			29.41	27.0
	22	4			29.40	26.0
		8			29.42	26.0
		12			29.43	28.0
		16			29.41	34.0
		20			29.42	28.8
		24			29.40	26.0
	23	4			29.39	25.0
		8			29.41	26.0
		12			29.41	27.5
		16			29.38	31.4
		20			29.41	29.9
		24			29.42	28.7
	24	4			29.43	29.0
		8			29.45	27.0
		12			29.40	32.0
		16			29.34	29.0
		20			29.25	30.0
		24			29.20	31.2
	25	4			29.19	25.0
		8			29.11	23.3
		12			29.03	28.0
		16			28.99	34.0
		20				
		24			28.84	33.0
	26	4			28.93	33.0
		8			28.97	32.8
		12			29.10	37.2
		16			29.16	37.0
		20			29.17	35.5
		24			29.19	34.4
	27	4			29.16	36.3
		8			29.12	33.5
		12			28.97	35.5
		16			29.02	37.0
		20			29.14	36.0
		24			29.22	35.6
	28	4			29.31	34.0
		8			29.38	37.5
		12			29.43	40.8
		16			29.45	38.8
		20			29.46	39.4
		24			29.46	34.0
	29	4			29.46	31.9
		8			29.43	30.0
		12	66 53	143 8	29.40	33.0
		16			29.38	34.2
		20			29.39	32.0
		24			29.40	28.0
	30	4			29.42	24.9
		8			29.47	27.6
		12	67 14	145 8	29.50	26.0
		16			29.47	30.2
		20			29.47	30.5
		24			29.45	29.1
	31	4			29.48	29.0
		8			29.49	25.0
		12	66 57	144 38	29.49	28.0
		16			29.45	27.8
		20			29.46	30.0
		24	Standing in and out of 		29.47	24.0
February	1	4	Commonwealth Bay waiting		29.47	26.0
		8	for wind to moderate		29.49	25.2
		12			29.51	28.2
		16			29.46	28.5
		20			29.41	28.2
		24			29.35	26.3
	2	4			29.34	26.2
		8			29.38	25.0
		12			29.35	25.0
		16			29.34	28.0
		20			29.44	29.2
		24			29.32	28.0
	3	4			29.32	24.2
		8			29.26	22.0
		12			29.18	24.6
		16			29.14	27.2
		20			29.11	28.0
		24			29.15	30.1
	4	4			29.16	27.0
		8			29.09	25.0
		12			29.03	23.0
		16			29.04	25.2
		20			29.02	25.0
		24			29.01	22.0
	5	4			28.98	20.6
		8			28.94	20.5
		12			28.86	23.0
		16			28.80	26.0
		20			28.80	26.1
		24			28.84	25.0
	6	4			28.85	21.0
		8			28.85	21.0
		12			28.88	25.5
		16			28.90	27.0
		20			28.92	26.5
		24			28.93	23.2
	7	4			28.89	19.0
		8			28.91	20.7
		12			28.88	24.0
		16			28.93	24.0
		20			28.88	21.0
		24			28.90	20.3
	8	4			28.95	18.5
		8	Departed from	Commonwealth Bay	28.91	21.5
		12	66 57	142 35	29.06	26.0
		16			29.08	25.5
		20			29.07	24.0
		24			29.06	26.2
	9	4			29.06	28.0
		8			29.06	26.0
		12			29.06	25.0
		16			29.07	24.5
		20			29.06	26.6
		24			29.00	26.6
	10	4			28.95	27.5
		8			28.89	28.2
		12	65 53	142 48	28.83	27.2
		16			28.75	27.5
		20			28.78	29.0
		24			28.88	30.2
	11	4			29.00	31.8
		8			29.06	32.1
		12	64 23	140 53	29.11	31.5
		16			29.16	31.2
		20			29.20	31.0
		24			29.25	31.0
	12	4			29.26	30.0
		8			29.26	31.0
		12	64 21	138 39	29.25	30.5
		16			29.27	30.6
		20			29.36	30.5
		24			29.40	31.0
	13	4			29.43	29.1
		8			29.44	29.1
		12	64 31.50	136 35	29.46	29.1
		16			29.46	29.2
		20			29.42	28.4
		24			29.34	28.1
	14	4			29.24	27.2
		8			29.19	28.2
		12	64 33.50	131 50	29.13	29.5
		16			29.10	29.0
		20			29.10	30.5
		24			29.04	30.1
	15	4			29.00	29.2
		8			29.02	30.0
		12	64 39	124 52	28.90	31.5
		16			28.86	33.5
		20			28.82	34.0
		24			28.80	33.0
	16	4			28.83	33.5
		8			28.84	34.4
		12	64 52	118 8	28.84	36.5
		16			28.83	35.2
		20			28.79	34.0
		24			28.80	33.0
	17	4			28.83	32.0
		8			28.88	32.4
		12	64 26	111 32	28.93	32.8
		16			28.98	34.0
		20			29.02	33.5
		24			29.05	35.0
	18	4			29.08	35.4
		8			29.14	36.0
		12	64 25	105 14	29.16	35.0
		16			29.16	35.0
		20			29.17	35.0
		24			29.17	34.2
	19	4			29.17	34.0
		8			29.20	31.1
		12	63 52.50	100 6	29.19	30.7
		16			29.21	32.0
		20			29.21	30.3
		24			29.21	31.2
	20	4			29.22	32.0
		8			29.25	31.3
		12	63 19	97 20	29.27	31.0
		16			29.33	31.0
		20			29.32	30.4
		24			29.31	30.0
	21	4			29.33	28.0
		8			29.34	27.7
		12	63 12	95 9	29.33	29.5
		16			29.35	30.5
		20			29.39	28.0
		24			29.39	25.0
	22	4			29.37	26.0
		8			29.30	28.0
		12	64 20	95 17	29.15	26.8
		16			29.14	31.5
		20			29.24	32.0
		24			29.34	27.0
	23	4			29.42	24.0
		8			29.45	24.3
		12	Anchored at	Western Base	29.41	25.0
		16			29.37	25.8
		20			29.32	20.8
		24			29.23	23.6
	24	4			29.18	19.5
		8			29.17	19.7
		12	64 58.50	94 52	29.17	23.5
		16			29.16	23.0
		20			29.14	25.2
		24			29.11	27.0
	25	4			29.09	27.0
		8			29.09	27.6
		12	63 16	94 39	29.10	29.9
		16			29.16	31.0
		20			29.21	30.0
		24			29.26	31.3
	26	4			29.29	31.0
		8			29.37	31.0
		12	60 32	95 16	29.41	31.1
		16			29.45	32.0
		20			29.50	33.0
		24			29.53	33.0
	27	4			29.53	32.1
		8			29.54	34.0
		12	58 14.50	96 59	29.53	35.5
		16			29.50	38.5
		20			29.50	35.0
		24			29.49	34.3
	28	4			29.49	34.0
		8			29.51	35.2
		12	56 15	98 56	29.52	37.2
		16			29.52	38.2
		20			29.49	37.0
		24			29.40	36.0
March	1	4			29.28	34.0
		8			29.05	36.0
		12	54 37	100 20	28.91	37.0
		16			28.86	37.4
		20			28.82	37.2
		24			28.80	36.8
	2	4			28.85	37.0
		8			28.92	37.3
		12	53 51	105 38	28.97	37.7
		16			29.08	38.5
		20			29.06	37.3
		24			28.93	35.0
	3	4			28.70	39.5
		8			28.63	39.0
		12	52 52.50	110 11	28.65	38.7
		16			28.84	37.8
		20			29.06	35.8
		24			29.18	36.0
	4	4			29.23	35.8
		8			29.34	38.0
		12	52 15	115 40	29.39	38.0
		16			29.47	39.7
		20			29.56	38.3
		24			29.63	38.0
	5	4			29.66	38.5
		8			29.74	39.5
		12	51 12	120 32	29.76	42.0
		16			29.83	41.2
		20			29.89	41.0
		24			29.98	42.0
	6	4			30.02	41.0
		8			30.14	42.7
		12	49 31	123 39	30.18	45.5
		16			30.23	44.8
		20			30.28	45.0
		24			30.29	47.0
	7	4			30.33	46.6
		8			30.39	48.0
		12	48 16	127 47	30.40	48.7
		16			30.41	49.5
		20			30.44	49.0
		24			30.45	49.0
	8	4			30.43	49.0
		8			30.43	49.0
		12	47 17	131 49	30.42	50.5
		16			30.40	50.5
		20			30.40	51.0
		24			30.35	50.3
	9	4			30.35	49.5
		8			30.33	50.0
		12	46 8	135 26	30.31	50.5
		16			30.25	50.0
		20			30.23	50.0
		24			30.15	49.0
	10	4			30.09	48.6
		8			30.06	50.0
		12	45 14.50	138 48	29.95	52.5
		16			29.88	52.2
		20			29.83	53.0
		24			29.76	53.0
	11	4			29.73	53.1
		8			29.69	55.0
		12	45 6.50	140 40	29.68	55.5
		16			29.58	57.1
		20			29.50	56.0
		24			29.39	57.0
	12	4			29.30	56.5
		8			29.30	57.0
		12	44 57.5	142 13	29.26	57.1
		16			29.24	57.0
		20			29.26	55.0
		24			29.22	55.0
	13	4			29.16	54.0
		8			29.12	55.7
		12	44 35	144 32	29.17	54.0
		16			29.24	55.4
		20			29.36	55.0
		24			29.39	54.0
	14	4			29.32	54.1
		8	By bearings		29.32	54.0
		12	43 32	147 9	29.26	57.5
		16			29.23	51.2
		20			29.28	54.0
		24			29.27	52.5
	15	4	Approaching	Iron Pot	29.26	50.2
				Lighthouse		
						
						
				THIRD	SUBANTARCTIC	VOYAGE
						
1913 November	19	4				
		8				
		12	Iron Pot	Lighthouse	29.91	63.4
		16			29.90	59.4
		20				55.0
		24				53.7
	20	4				53.1
		8				55.0
		12	44 54	146 47	29.53	54.2
		16			29.37	53.0
		20			29.19	51.0
		24			29.04	53.2
	21	4			28.96	48.0
		8			29.03	50.0
		12	47 6	147 16	28.98	51.2
		16			28.99	50.6
		20			28.99	51.0
		24			28.96	48.0
	22	4			28.93	49.0
		8			28.93	49.6
		12	49 9	148 1	28.96	50.0
		16			29.05	50.2
		20			29.15	44.5
		24			29.23	44.0
	23	4			29.27	40.5
		8			29.38	40.3
		12	50 25	148 2	29.39	42.5
		16			29.39	44.8
		20			29.41	41.0
		24			29.41	41.5
	24	4			29.39	40.5
		8			29.42	47.0
		12	52 18	148 10	29.40	48.0
		16			29.39	45.0
		20			29.36	41.2
		24			29.26	44.0
	25	4			29.17	41.5
		8			29.12	41.2
		12	54 31	148 18	29.10	42.0
		16			29.08	42.1
		20			29.13	40.0
		24			29.17	38.7
	26	4			29.21	38.5
		8			29.27	39.0
		12	54 35	151 4	29.33	39.0
		16			29.37	38.5
		20			29.40	38.0
		24			29.40	36.5
	27	4			29.38	37.2
		8			29.38	38
		12	54 28	154 29	29.34	39.5
		16			29.32	38.5
		20			29.29	40.2
		24			29.25	40.4
	28	4			29.21	38.3
		8			29.26	38.7
		12	54 22	157 51	29.27	39.0
		16			29.29	38.5
		20	Anchored at	Macquarie Is.	29.36	36.0
		24			29.38	35.0
	29	4			29.37	35.8
		8			29.38	39.0
		12			29.33	41.0
		16			29.23	43.2
		20			29.13	38.0
		24			29.04	40.0
	30	4			28.99	39.5
		8			29.01	42.0
		12			29.05	44.0
		16			29.10	43.2
		20			29.28	41.0
		24			29.42	40.4
December	1	4			29.53	39.1
		8			29.65	39.0
		12			29.68	38.0
		16			29.68	36.5
		20			29.71	37.0
		24			29.72	36.4
	2	4			29.69	36.8
		8			29.73	38.0
		12			29.71	44.0
		16			29.73	40.0
		20			29.74	39.4
		24			29.72	40.5
	3	4			29.71	41.5
		8			29.72	42.0
		12			29.71	45.0
		16			29.69	44.0
		20			29.70	45.4
		24			29.69	45.0
	4	4			29.65	43.8
		8			29.65	45.2
		12			29.65	48.5
		16			29.63	45.0
		20			29.59	46.0
		24			29.51	43.5
	5	4			29.43	44.0
		8			29.33	44.4
		12			29.35	45.0
		16			29.33	44.0
		20	Departed from	Macquarie Is.	29.35	44.0
		24			29.36	45.0
	6	4			29.29	45.0
		8			29.27	44.0
		12	55 55	157 48	29.26	43.7
		16			29.27	44.1
		20			29.32	39.0
		24			29.39	39.0
	7	4			29.42	38.7
		8			29.50	37.0
		12	58 6	155 55	29.54	37.8
		16			29.55	38.0
		20			29.61	36.0
		24			29.62	36.0
	8	4			29.63	34.6
		8			29.64	38.5
		12	59 29	154 14	29.63	37.5
		16			29.59	37.0
		20			29.51	37.2
		24			29.39	38.0
	9	4			29.30	38.4
		8			29.22	36.0
		12	61 55	151 41	29.23	35.0
		16			29.30	34.2
		20			29.31	35.0
		24			29.32	33.5
	10	4			29.38	33.0
		8			29.41	33.0
		12	63 52	150 0	29.42	32.5
		16			29.43	32.2
		20			29.46	34.0
		24			29.45	33.3
	11	4			29.41	31.2
		8			29.41	31.7
		12	64 56	147 8	29.35	31.8
		16			29.35	31.5
		20			29.38	32.7
		24			29.37	30.0
	12	4			29.38	29.4
		8			29.43	31.0
		12	66 7	145 28	29.45	28.7
		16			29.51	29.4
		20			29.54	31.3
		24			29.56	28.0
	13	4			29.57	28.3
		8	Anchored at	Commonwealth Bay	29.61	32.1
		12		Adelie Land	29.61	34.0
		16			29.62	32.5
		20			29.63	35.0
		24			29.61	25.0
	14	4			29.60	21.5
		8			29.62	25.0
		12			29.61	30.8
		16			29.59	34.0
		20			29.59	32.0
		24			29.55	23.0
	15	4			29.51	22.7
		8			29.49	26.2
		12			29.43	31.8
		16			29.43	32.0
		20			29.41	29.2
		24			29.41	26.7
	16	4			29.46	27.0
		8			29.49	30.2
		12			29.49	33.0
		16			29.47	39.4
		20			29.47	34.0
		24			29.40	27.0
	17	4			29.37	24.0
		8			29.41	28.2
		12			29.35	33.6
		16			29.34	38.6
		20			29.22	38.0
		24			29.16	27.5
	18	4			29.17	22.8
		8			29.19	26.5
		12			29.19	35.2
		16			29.15	38.0
		20			29.14	38.0
		24			29.12	26.0
	19	4			29.12	26.0
		8			29.19	32.1
		12			29.23	32.0
		16			29.25	30.5
		20			29.24	28.0
		24			29.21	24.3
	20	4			29.17	26.0
		8			29.19	27.7
		12			29.14	30.5
		16			29.17	31.3
		20			29.16	31.0
		24			29.20	30.0
	21	4			29.24	28.0
		8			29.31	33.0
		12			29.27	35.6
		16			29.28	35.0
		20			29.27	32.4
		24			29.24	30.0
	22	4			29.24	27.5
		8			29.21	30.3
		12			29.25	39.1
		16			29.27	32.5
		20			29.36	33.8
		24			29.38	31.3
	23	4			29.45	30.0
		8			29.51	31.2
		12			29.52	34.5
		16			29.50	30.0
		20			29.48	31.5
		24			29.43	31.5
	24	4			29.28	31.5
		8			29.10	30.2
		12			28.81	29.0
		16			28.81	30.0
		20			28.85	31.7
		24			28.92	32.5
	25	4			28.88	33.0
		8			28.81	31.8
		12	66 43	143 24	28.78	31.5
		16			28.76	31.0
		20			28.77	31.0
		24			28.83	30.0
	26	4			28.90	30.0
		8			29.00	31.0
		12	66 44	144 31	29.04	31.0
		16			29.06	31.5
		20			29.06	31.8
		24			29.06	31.8
	27	4			29.04	31.8
		8			29.09	32.0
		12	67 0	145 24	29.08	31.5
		16			29.10	31.8
		20			29.12	32.0
		24			29.14	32.0
	28	4			29.13	31.3
		8			29.16	30.0
		12	66 55	145 21	29.13	30.2
		16			29.12	30.5
		20			29.10	30.0
		24			29.07	30.0
	29	4			29.07	29.0
		8			29.06	30.0
		12	66 51	145 35	29.06	30.4
		16			29.06	29.9
		20			29.11	29.7
		24			29.13	29.3
	30	4			29.17	29.0
		8			29.26	29.0
		12	66 54.50	143 51	29.31	28.5
		16			29.34	32.0
		20			29.36	32.0
		24			29.37	28.0
	31	4			29.32	26.0
		8			29.27	29.8
		12	66 46	141 41	29.20	32.0
		16			29.16	33.0
		20			29.10	31.8
		24			29.05	30.0
1914 January	1	4			29.02	29.0
		8			29.02	27.3
		12	65 43	140 19	29.01	28.0
		16			29.01	29.0
		20			29.02	30.0
		24			29.02	30.0
	2	4			29.02	31.2
		8			29.02	33.8
		12	65 50	137 30	29.02	32.0
		16			28.99	37.0
		20			28.95	32.0
		24			28.93	27.0
	3	4			28.93	28.0
		8			28.95	30.0
		12	64 39	134 46	28.98	32.3
		16			29.00	30.5
		20			29.03	30.4
		24			29.04	29.5
	4	4			29.09	30.5
		8			29.12	32.4
		12	64 18	132 24	29.19	39.0
		16			29.24	39.2
		20			29.27	35.0
		24			29.28	34.0
	5	4			29.30	31.0
		8			29.31	32.0
		12	64 10	130 4	29.31	33.0
		16			29.28	33.0
		20			29.24	31.0
		24			29.22	29.5
	6	4			29.19	30.5
		8			29.19	32.3
		12	64 34.50	127 8	29.18	32.4
		16			29.19	33.8
		20			29.20	31.3
		24			29.23	31.2
	7	4			29.25	31.0
		8			29.27	31.3
		12	64 34	125 55	29.29	32.0
		16			29.30	37.0
		20			29.30	32.5
		24			29.30	30.4
	8	4			29.28	30.2
		8			29.32	30.5
		12	65 2	123 12	29.37	30.0
		16			29.40	30.4
